_id;id_transaksi;tanggal;pelanggan.nama;pelanggan.email;pelanggan.tipe;produk.nama_produk;produk.kategori;produk.harga_satuan;produk.jumlah;pembayaran.metode;pembayaran.total_harga;pembayaran.diskon;pembayaran.total_bayar;lokasi.kota;lokasi.provinsi
6a118f6afad9326442663958;TRX-1O1Y1MPJ;30/04/2025;Fahmi Idris;user124@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;Kartu Kredit;10000000;0;10000000;Semarang;Jawa Tengah
6a118f6afad9326442663959;TRX-1HFZGCMK;18/01/2025;Fahmi Idris;user125@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad932644266395a;TRX-PPW3D5VP;18/04/2026;Rian Hidayat;user126@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;E-Wallet (OVO/Dana);1200000;0;1200000;Medan;Sumatera Utara
6a118f6afad932644266395b;TRX-YTO9VGF5;08/01/2025;Andi Wijaya;user127@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Transfer Bank;39000000;0;39000000;Makassar;Sulawesi Selatan
6a118f6afad932644266395c;TRX-1L8RDVU2;12/12/2025;Andi Wijaya;user128@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Medan;Sumatera Utara
6a118f6afad932644266395d;TRX-4NTTNBUA;07/04/2026;Eko Prasetyo;user129@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Bandung;Jawa Barat
6a118f6afad932644266395e;TRX-UGHABW1Q;12/06/2025;Dewi Lestari;user130@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;COD;2500000;0;2500000;Bandung;Jawa Barat
6a118f6afad932644266395f;TRX-M02GIE9T;31/12/2024;Rian Hidayat;user131@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;Transfer Bank;10000000;0;10000000;Semarang;Jawa Tengah
6a118f6afad9326442663960;TRX-XJD356H1;12/01/2025;Novianti;user132@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;Transfer Bank;2500000;0;2500000;Surabaya;Jawa Timur
6a118f6afad9326442663961;TRX-19UM2JQG;01/04/2025;Eko Prasetyo;user133@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663962;TRX-THM7LSCA;15/04/2025;Novianti;user134@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Semarang;Jawa Tengah
6a118f6afad9326442663963;TRX-KFZ6JH2Y;16/09/2025;Mega Pertiwi;user135@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;COD;13000000;0;13000000;Semarang;Jawa Tengah
6a118f6afad9326442663964;TRX-CEBWBWFZ;12/09/2025;Novianti;user136@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;Kartu Kredit;13000000;0;13000000;Bandung;Jawa Barat
6a118f6afad9326442663965;TRX-YY9UV3F3;04/11/2025;Jono Adriansyah;user137@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Kartu Kredit;130000;0;130000;Makassar;Sulawesi Selatan
6a118f6afad9326442663966;TRX-ZZOSACYJ;10/01/2025;Budi Santoso;user138@example.com;Member;Kursi Gaming Premium;Furniture;2500000;2;Transfer Bank;5000000;0;5000000;Semarang;Jawa Tengah
6a118f6afad9326442663967;TRX-ER6SB6MP;04/01/2026;Mega Pertiwi;user139@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Transfer Bank;13000000;0;13000000;Jakarta;DKI Jakarta
6a118f6afad9326442663968;TRX-0S1T1N8K;20/03/2026;Mega Pertiwi;user140@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Makassar;Sulawesi Selatan
6a118f6afad9326442663969;TRX-MJWV509N;14/03/2026;Mega Pertiwi;user141@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Kartu Kredit;250000;0;250000;Semarang;Jawa Tengah
6a118f6afad932644266396a;TRX-3SLLAMJB;02/01/2026;Siti Aminah;user142@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Semarang;Jawa Tengah
6a118f6afad932644266396b;TRX-HHGO6LJX;09/02/2026;Siti Aminah;user143@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;E-Wallet (OVO/Dana);750000;0;750000;Surabaya;Jawa Timur
6a118f6afad932644266396c;TRX-237IYI7W;25/12/2025;Rian Hidayat;user144@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;E-Wallet (OVO/Dana);500000;0;500000;Makassar;Sulawesi Selatan
6a118f6afad932644266396d;TRX-WG47SISQ;31/05/2025;Fahmi Idris;user145@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;COD;35000;0;35000;Semarang;Jawa Tengah
6a118f6afad932644266396e;TRX-93GFX149;31/12/2024;Mega Pertiwi;user146@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Bandung;Jawa Barat
6a118f6afad932644266396f;TRX-DOZ2PEZH;27/02/2025;Fahmi Idris;user147@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;COD;10000000;0;10000000;Surabaya;Jawa Timur
6a118f6afad9326442663970;TRX-SA837S1M;24/01/2026;Siti Aminah;user148@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;Transfer Bank;20000000;0;20000000;Medan;Sumatera Utara
6a118f6afad9326442663971;TRX-769KMMJQ;26/04/2025;Jono Adriansyah;user149@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Bandung;Jawa Barat
6a118f6afad9326442663972;TRX-8PZ7S96Z;01/01/2026;Fahmi Idris;user150@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Transfer Bank;130000;0;130000;Sukabumi;Jawa Barat
6a118f6afad9326442663973;TRX-WEWL7FBI;06/04/2025;Siti Aminah;user151@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Transfer Bank;13000000;0;13000000;Sukabumi;Jawa Barat
6a118f6afad9326442663974;TRX-ADWQWPEQ;19/02/2025;Fahmi Idris;user152@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;COD;52000000;0;52000000;Surabaya;Jawa Timur
6a118f6afad9326442663975;TRX-1O8ZL51I;17/05/2025;Fahmi Idris;user153@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;E-Wallet (OVO/Dana);2500000;0;2500000;Sukabumi;Jawa Barat
6a118f6afad9326442663976;TRX-4R6942K1;17/01/2025;Dewi Lestari;user154@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;E-Wallet (OVO/Dana);20000000;0;20000000;Surabaya;Jawa Timur
6a118f6afad9326442663977;TRX-JMMUK2H5;15/02/2025;Fahmi Idris;user155@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Kartu Kredit;250000;0;250000;Medan;Sumatera Utara
6a118f6afad9326442663978;TRX-QJ30EHO5;25/12/2025;Jono Adriansyah;user156@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663979;TRX-FJ482I3A;08/04/2026;Eko Prasetyo;user157@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Transfer Bank;250000;0;250000;Makassar;Sulawesi Selatan
6a118f6afad932644266397a;TRX-YTU0D7MM;10/08/2025;Dewi Lestari;user158@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;Transfer Bank;450000;0;450000;Medan;Sumatera Utara
6a118f6afad932644266397b;TRX-N2OW3CJI;15/01/2026;Jono Adriansyah;user159@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;COD;1000000;0;1000000;Sukabumi;Jawa Barat
6a118f6afad932644266397c;TRX-L23O7634;04/12/2025;Novianti;user160@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;COD;1200000;0;1200000;Sukabumi;Jawa Barat
6a118f6afad932644266397d;TRX-DFHB4ZDX;09/01/2026;Fahmi Idris;user161@example.com;Member;Kursi Gaming Premium;Furniture;2500000;2;Kartu Kredit;5000000;0;5000000;Semarang;Jawa Tengah
6a118f6afad932644266397e;TRX-TN9WC4U9;17/01/2026;Budi Santoso;user162@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;Transfer Bank;20000000;0;20000000;Medan;Sumatera Utara
6a118f6afad932644266397f;TRX-W0WZIEG8;23/03/2026;Fahmi Idris;user163@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Surabaya;Jawa Timur
6a118f6afad9326442663980;TRX-Z06QWPQ2;26/02/2026;Eko Prasetyo;user164@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;E-Wallet (OVO/Dana);35000;0;35000;Sukabumi;Jawa Barat
6a118f6afad9326442663981;TRX-5C0RW37P;06/02/2025;Mega Pertiwi;user165@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;COD;195000;0;195000;Makassar;Sulawesi Selatan
6a118f6afad9326442663982;TRX-OWX253VG;23/01/2026;Andi Wijaya;user166@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;Transfer Bank;1200000;0;1200000;Sukabumi;Jawa Barat
6a118f6afad9326442663983;TRX-FPXUOONT;26/04/2026;Jono Adriansyah;user167@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;COD;2500000;0;2500000;Jakarta;DKI Jakarta
6a118f6afad9326442663984;TRX-KO5NPGO2;12/03/2025;Jono Adriansyah;user168@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Bandung;Jawa Barat
6a118f6afad9326442663985;TRX-LI20M6PJ;30/04/2025;Eko Prasetyo;user169@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;COD;1200000;0;1200000;Medan;Sumatera Utara
6a118f6afad9326442663986;TRX-NLMX5N0J;12/05/2026;Jono Adriansyah;user170@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;3;COD;105000;0;105000;Sukabumi;Jawa Barat
6a118f6afad9326442663987;TRX-WVTJC4EW;02/06/2025;Dewi Lestari;user171@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;Transfer Bank;4800000;0;4800000;Jakarta;DKI Jakarta
6a118f6afad9326442663988;TRX-E1S5NSV4;17/02/2026;Novianti;user172@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;E-Wallet (OVO/Dana);60000000;0;60000000;Sukabumi;Jawa Barat
6a118f6afad9326442663989;TRX-S7C3TWTW;15/02/2025;Novianti;user173@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;Kartu Kredit;65000;0;65000;Sukabumi;Jawa Barat
6a118f6afad932644266398a;TRX-7YKP8GH8;19/03/2025;Andi Wijaya;user174@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;Kartu Kredit;5000000;0;5000000;Surabaya;Jawa Timur
6a118f6afad932644266398b;TRX-FV9XEEQK;12/10/2025;Dewi Lestari;user175@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Surabaya;Jawa Timur
6a118f6afad932644266398c;TRX-1XJ7NKLS;23/04/2026;Fahmi Idris;user176@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;Kartu Kredit;2400000;0;2400000;Semarang;Jawa Tengah
6a118f6afad932644266398d;TRX-E8752CHB;10/11/2025;Novianti;user177@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;E-Wallet (OVO/Dana);26000000;0;26000000;Sukabumi;Jawa Barat
6a118f6afad932644266398e;TRX-UFUJHJPQ;21/05/2025;Siti Aminah;user178@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Semarang;Jawa Tengah
6a118f6afad932644266398f;TRX-WTUNGCTB;10/01/2025;Andi Wijaya;user179@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Sukabumi;Jawa Barat
6a118f6afad9326442663990;TRX-KQRYJS6P;01/04/2025;Dewi Lestari;user180@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;3;E-Wallet (OVO/Dana);750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442663991;TRX-Q2VDF2M3;17/01/2025;Budi Santoso;user181@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;Transfer Bank;80000000;0;80000000;Sukabumi;Jawa Barat
6a118f6afad9326442663992;TRX-ZMPQ7WVK;17/04/2025;Eko Prasetyo;user182@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Medan;Sumatera Utara
6a118f6afad9326442663993;TRX-CHKKPT6X;19/02/2025;Fahmi Idris;user183@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;COD;105000;0;105000;Jakarta;DKI Jakarta
6a118f6afad9326442663994;TRX-B506N9UP;18/07/2025;Jono Adriansyah;user184@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;3;COD;750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442663995;TRX-GQHI5A8S;05/05/2026;Jono Adriansyah;user185@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;Kartu Kredit;4800000;0;4800000;Medan;Sumatera Utara
6a118f6afad9326442663996;TRX-PIOFH5UZ;09/05/2026;Rian Hidayat;user186@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;COD;500000;0;500000;Semarang;Jawa Tengah
6a118f6afad9326442663997;TRX-ZPLVEWV2;03/11/2025;Dewi Lestari;user187@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Semarang;Jawa Tengah
6a118f6afad9326442663998;TRX-XCCX1B5B;03/12/2025;Fahmi Idris;user188@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;Transfer Bank;1000000;0;1000000;Sukabumi;Jawa Barat
6a118f6afad9326442663999;TRX-89SUXG9L;08/06/2025;Siti Aminah;user189@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Makassar;Sulawesi Selatan
6a118f6afad932644266399a;TRX-Q80EZKE9;27/02/2026;Jono Adriansyah;user190@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Jakarta;DKI Jakarta
6a118f6afad932644266399b;TRX-1KQJAT9C;03/12/2025;Jono Adriansyah;user191@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Jakarta;DKI Jakarta
6a118f6afad932644266399c;TRX-IWT6YGPM;09/01/2026;Siti Aminah;user192@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Transfer Bank;260000;0;260000;Surabaya;Jawa Timur
6a118f6afad932644266399d;TRX-3XOCKBZ9;23/08/2025;Rian Hidayat;user193@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;Transfer Bank;10000000;0;10000000;Semarang;Jawa Tengah
6a118f6afad932644266399e;TRX-PH6SA54S;21/06/2025;Mega Pertiwi;user194@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Semarang;Jawa Tengah
6a118f6afad932644266399f;TRX-BZPKLYWY;09/10/2025;Budi Santoso;user195@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;COD;4800000;0;4800000;Surabaya;Jawa Timur
6a118f6afad93264426639a0;TRX-K2V7OJDC;14/03/2025;Dewi Lestari;user196@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Surabaya;Jawa Timur
6a118f6afad93264426639a1;TRX-X5WL3IB7;25/08/2025;Budi Santoso;user197@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Semarang;Jawa Tengah
6a118f6afad93264426639a2;TRX-BK4MNJX1;08/12/2025;Rian Hidayat;user198@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Semarang;Jawa Tengah
6a118f6afad93264426639a3;TRX-LIQ2CIZT;19/08/2025;Jono Adriansyah;user199@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;3;E-Wallet (OVO/Dana);105000;0;105000;Makassar;Sulawesi Selatan
6a118f6afad93264426639a4;TRX-QWJ22AVJ;20/08/2025;Rian Hidayat;user200@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Makassar;Sulawesi Selatan
6a118f6afad93264426639a5;TRX-R5K9JFQJ;26/02/2026;Budi Santoso;user201@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Kartu Kredit;750000;0;750000;Makassar;Sulawesi Selatan
6a118f6afad93264426639a6;TRX-TT0HZ7Y4;16/11/2025;Novianti;user202@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;3;COD;7500000;0;7500000;Bandung;Jawa Barat
6a118f6afad93264426639a7;TRX-CGMCR0WV;03/09/2025;Eko Prasetyo;user203@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Transfer Bank;35000;0;35000;Medan;Sumatera Utara
6a118f6afad93264426639a8;TRX-PV437EZD;08/01/2026;Jono Adriansyah;user204@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;COD;500000;0;500000;Medan;Sumatera Utara
6a118f6afad93264426639a9;TRX-X3QLPVOW;23/08/2025;Andi Wijaya;user205@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Semarang;Jawa Tengah
6a118f6afad93264426639aa;TRX-6WYMENVB;10/01/2026;Novianti;user206@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Makassar;Sulawesi Selatan
6a118f6afad93264426639ab;TRX-5E3T185Z;10/05/2026;Fahmi Idris;user207@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;COD;900000;0;900000;Bandung;Jawa Barat
6a118f6afad93264426639ac;TRX-DDXADODO;25/02/2025;Andi Wijaya;user208@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Sukabumi;Jawa Barat
6a118f6afad93264426639ad;TRX-VNI4TAC1;13/02/2026;Jono Adriansyah;user209@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;E-Wallet (OVO/Dana);20000000;0;20000000;Surabaya;Jawa Timur
6a118f6afad93264426639ae;TRX-EOCTUN6D;08/07/2025;Mega Pertiwi;user210@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad93264426639af;TRX-8O2FOZ2N;13/05/2026;Novianti;user211@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;E-Wallet (OVO/Dana);65000;0;65000;Semarang;Jawa Tengah
6a118f6afad93264426639b0;TRX-BA2JN7DY;12/02/2026;Dewi Lestari;user212@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;3;E-Wallet (OVO/Dana);105000;0;105000;Jakarta;DKI Jakarta
6a118f6afad93264426639b1;TRX-YEG5PMIO;07/04/2026;Rian Hidayat;user213@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;COD;39000000;0;39000000;Sukabumi;Jawa Barat
6a118f6afad93264426639b2;TRX-EY62ET2V;22/03/2026;Siti Aminah;user214@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Kartu Kredit;195000;0;195000;Bandung;Jawa Barat
6a118f6afad93264426639b3;TRX-BY3FPB1C;04/05/2025;Novianti;user215@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;Kartu Kredit;105000;0;105000;Surabaya;Jawa Timur
6a118f6afad93264426639b4;TRX-18M60C68;26/01/2025;Dewi Lestari;user216@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;COD;195000;0;195000;Semarang;Jawa Tengah
6a118f6afad93264426639b5;TRX-V2RQHHT3;20/12/2025;Budi Santoso;user217@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;COD;1000000;0;1000000;Bandung;Jawa Barat
6a118f6afad93264426639b6;TRX-NIBPYHW7;02/12/2025;Mega Pertiwi;user218@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;Kartu Kredit;20000000;0;20000000;Jakarta;DKI Jakarta
6a118f6afad93264426639b7;TRX-QM0GVBFT;01/02/2025;Andi Wijaya;user219@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Semarang;Jawa Tengah
6a118f6afad93264426639b8;TRX-POEMY72F;22/11/2025;Dewi Lestari;user220@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;Transfer Bank;450000;0;450000;Medan;Sumatera Utara
6a118f6afad93264426639b9;TRX-AP7VJML3;18/04/2026;Dewi Lestari;user221@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;E-Wallet (OVO/Dana);13000000;0;13000000;Sukabumi;Jawa Barat
6a118f6afad93264426639ba;TRX-TJFKMM90;19/03/2026;Jono Adriansyah;user222@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;E-Wallet (OVO/Dana);39000000;0;39000000;Semarang;Jawa Tengah
6a118f6afad93264426639bb;TRX-X1B2T3IA;26/05/2026;Eko Prasetyo;user223@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;E-Wallet (OVO/Dana);2500000;0;2500000;Surabaya;Jawa Timur
6a118f6afad93264426639bc;TRX-LUYO9J9X;04/01/2025;Dewi Lestari;user224@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Kartu Kredit;140000;0;140000;Semarang;Jawa Tengah
6a118f6afad93264426639bd;TRX-VS1D1DQE;06/01/2026;Jono Adriansyah;user225@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;Transfer Bank;1200000;0;1200000;Sukabumi;Jawa Barat
6a118f6afad93264426639be;TRX-KLMNEYEQ;18/12/2025;Budi Santoso;user226@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;E-Wallet (OVO/Dana);250000;0;250000;Makassar;Sulawesi Selatan
6a118f6afad93264426639bf;TRX-NSE6ORZS;15/03/2026;Dewi Lestari;user227@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;E-Wallet (OVO/Dana);39000000;0;39000000;Surabaya;Jawa Timur
6a118f6afad93264426639c0;TRX-O9CLSWWR;26/05/2025;Eko Prasetyo;user228@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Semarang;Jawa Tengah
6a118f6afad93264426639c1;TRX-51YMA3Q7;07/11/2025;Siti Aminah;user229@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;COD;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad93264426639c2;TRX-5S9RWW9K;07/01/2025;Andi Wijaya;user230@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Surabaya;Jawa Timur
6a118f6afad93264426639c3;TRX-RC30C4UU;27/02/2026;Mega Pertiwi;user231@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;Kartu Kredit;1350000;0;1350000;Semarang;Jawa Tengah
6a118f6afad93264426639c4;TRX-9LHY3LIR;16/07/2025;Mega Pertiwi;user232@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Makassar;Sulawesi Selatan
6a118f6afad93264426639c5;TRX-X0A0CP48;27/01/2026;Jono Adriansyah;user233@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Makassar;Sulawesi Selatan
6a118f6afad93264426639c6;TRX-H6EZHYX8;26/02/2025;Dewi Lestari;user234@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Surabaya;Jawa Timur
6a118f6afad93264426639c7;TRX-MJ7CHMJ9;21/10/2025;Eko Prasetyo;user235@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad93264426639c8;TRX-6K5RG99K;14/08/2025;Budi Santoso;user236@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Medan;Sumatera Utara
6a118f6afad93264426639c9;TRX-97N0PXP1;25/06/2025;Andi Wijaya;user237@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Kartu Kredit;260000;0;260000;Sukabumi;Jawa Barat
6a118f6afad93264426639ca;TRX-4Q1C27XY;23/05/2025;Mega Pertiwi;user238@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Surabaya;Jawa Timur
6a118f6afad93264426639cb;TRX-QTCIY8OU;01/12/2025;Mega Pertiwi;user239@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;E-Wallet (OVO/Dana);26000000;0;26000000;Sukabumi;Jawa Barat
6a118f6afad93264426639cc;TRX-F93BOJ0V;05/01/2025;Rian Hidayat;user240@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;E-Wallet (OVO/Dana);260000;0;260000;Bandung;Jawa Barat
6a118f6afad93264426639cd;TRX-DBR43V43;03/06/2025;Budi Santoso;user241@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;Kartu Kredit;26000000;0;26000000;Surabaya;Jawa Timur
6a118f6afad93264426639ce;TRX-71CFXREC;19/03/2026;Jono Adriansyah;user242@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;Transfer Bank;1000000;0;1000000;Medan;Sumatera Utara
6a118f6afad93264426639cf;TRX-PSKM6BPA;07/09/2025;Novianti;user243@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;4;E-Wallet (OVO/Dana);140000;0;140000;Jakarta;DKI Jakarta
6a118f6afad93264426639d0;TRX-JGW98UK9;02/03/2025;Rian Hidayat;user244@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Transfer Bank;260000;0;260000;Makassar;Sulawesi Selatan
